departamento;provincia;distrito;ubigeo;capital_legal;categoría;altitud;población;latitud;longitud
Amazonas;Chachapoyas;Chachapoyas;010101;Chachapoyas;Ciudad;2338.0;41843;-6.22944444;-77.87277778
Amazonas;Chachapoyas;Asunción;010102;Asunción;Pueblo;2822.9;269;-6.0325;-77.71083333
Amazonas;Chachapoyas;Balsas;010103;Balsas;Pueblo;859.4;1125;-6.83583333;-78.01972222
Amazonas;Chachapoyas;Cheto;010104;Cheto;Pueblo;2142.6;716;-6.25555556;-77.70083333
Amazonas;Chachapoyas;Chiliquín;010105;Chiliquín;Pueblo;2677.0;554;-6.07833333;-77.7375
Amazonas;Chachapoyas;Chuquibamba;010106;Chuquibamba;Pueblo;2802.7;1872;-6.935;-77.85416667
Amazonas;Chachapoyas;Granada;010107;Granada;Pueblo;3041.1;551;-6.10638889;-77.62861111
Amazonas;Chachapoyas;Huancas;010108;Huancas;Pueblo;2591.4;1538;-6.17361111;-77.86444444
Amazonas;Chachapoyas;La Jalca;010109;La Jalca;Pueblo;2869.1;3279;-6.48472222;-77.815
Amazonas;Chachapoyas;Leimebamba;010110;Leimebamba;Pueblo;2226.1;3716;-6.7075;-77.80388889
Amazonas;Chachapoyas;Levanto;010111;Levanto;Pueblo;2681.4;768;-6.30777778;-77.89916667
Amazonas;Chachapoyas;Magdalena;010112;Magdalena;Pueblo;1891.5;895;-6.37305556;-77.90166667
Amazonas;Chachapoyas;Mariscal Castilla;010113;Duraznopampa;Pueblo;2209.8;1653;-6.59444444;-77.80861111
Amazonas;Chachapoyas;Molinopampa;010114;Molinopampa;Pueblo;2405.4;2185;-6.20916667;-77.66916667
Amazonas;Chachapoyas;Montevideo;010115;Montevideo;Pueblo;2420.9;452;-6.61805556;-77.80222222
Amazonas;Chachapoyas;Olleros;010116;Olleros;Pueblo;3052.7;448;-6.02388889;-77.67638889
Amazonas;Chachapoyas;Quinjalca;010117;Quinjalca;Pueblo;3150.8;757;-6.09138889;-77.67861111
Amazonas;Chachapoyas;San Francisco de Daguas;010118;Daguas;Pueblo;2254.1;335;-6.22916667;-77.74
Amazonas;Chachapoyas;San Isidro de Maino;010119;Maino;Pueblo;2338.5;565;-6.33722222;-77.88055556
Amazonas;Chachapoyas;Soloco;010120;Soloco;Pueblo;2387.0;1214;-6.26055556;-77.74416667
Amazonas;Chachapoyas;Sonche;010121;San Juan de Sonche;Pueblo;2088.6;289;-6.21888889;-77.77527778
Amazonas;Bagua;Bagua;010201;Bagua;Ciudad;407.71;30921;-5.63888889;-78.53111111
Amazonas;Bagua;Aramango;010202;Aramango;Pueblo;501.7;9458;-5.41638889;-78.43777778
Amazonas;Bagua;Copallín;010203;Copallín;Pueblo;692.6;4093;-5.675;-78.42305556
Amazonas;Bagua;El Parco;010204;El Parco;Pueblo;625.7;1240;-5.625;-78.47527778
Amazonas;Bagua;Imaza;010205;Chiriaco;Pueblo;316.9;34658;-5.16361111;-78.28888889
Amazonas;Bagua;La Peca;010206;La Peca;Pueblo;891.6;6155;-5.61194444;-78.43694444
Amazonas;Bongará;Jumbilla;010301;Jumbilla;Villa;2081.0;1207;-5.90444444;-77.79777778
Amazonas;Bongará;Chisquilla;010302;Chisquilla;Pueblo;2057.3;304;-5.8975;-77.78611111
Amazonas;Bongará;Churuja;010303;Churuja;Pueblo;1399.0;289;-6.01944444;-77.95194444
Amazonas;Bongará;Corosha;010304;Corosha;Pueblo;2297.1;856;-5.84333333;-77.8225
Amazonas;Bongará;Cuispes;010305;Cuispes;Pueblo;1911.8;626;-5.92833333;-77.94611111
Amazonas;Bongará;Florida;010306;Florida (Pomacochas);Pueblo;2250.5;6245;-5.82611111;-77.96944444
Amazonas;Bongará;Jazán;010307;Pedro Ruiz Gallo;Pueblo;1341.7;7494;-5.94138889;-77.97722222
Amazonas;Bongará;Recta;010308;Recta;Pueblo;2166.2;205;-5.91777778;-77.78888889
Amazonas;Bongará;San Carlos;010309;San Carlos;Pueblo;1941.7;619;-5.96611111;-77.94527778
Amazonas;Bongará;Shipasbamba;010310;Shipasbamba;Pueblo;1668.4;1761;-5.91055556;-77.98055556
Amazonas;Bongará;Valera;010311;Valera (San Pablo);Pueblo;1928.2;687;-6.04277778;-77.91916667
Amazonas;Bongará;Yambrasbamba;010312;Yambrasbamba;Pueblo;1886.6;5445;-5.73527778;-77.925
Amazonas;Condorcanqui;Nieva;010401;Santa María de Nieva;Villa;188.8;19256;-4.59222222;-77.86444444
Amazonas;Condorcanqui;El Cenepa;010402;Huampami;Pueblo;252.6;13797;-4.45555556;-78.15888889
Amazonas;Condorcanqui;Río Santiago;010403;Puerto Galilea;Pueblo;190.1;19486;-4.01583333;-77.76083333
Amazonas;Luya;Lámud;010501;Lámud;Ciudad;2328.1;2283;-6.13916667;-77.95222222
Amazonas;Luya;Camporredondo;010502;Camporredondo;Pueblo;1747.6;7767;-6.21333333;-78.32
Amazonas;Luya;Cocabamba;010503;Cocabamba;Pueblo;2273.4;1878;-6.61416667;-78.005
Amazonas;Luya;Colcamar;010504;Colcamar;Pueblo;2355.2;1689;-6.29944444;-77.97305556
Amazonas;Luya;Conila;010505;Cohechan;Pueblo;2767.0;1791;-6.15916667;-78.14194444
Amazonas;Luya;Inguilpata;010506;Inguilpata;Pueblo;2380.3;402;-6.23944444;-77.95388889
Amazonas;Luya;Longuita;010507;Longuita;Pueblo;2799.0;818;-6.41361111;-77.96833333
Amazonas;Luya;Lonya Chico;010508;Lonya Chico;Pueblo;2328.8;753;-6.22972222;-77.955
Amazonas;Luya;Luya;010509;Luya;Ciudad;2358.6;3911;-6.16416667;-77.94416667
Amazonas;Luya;Luya Viejo;010510;Luya Viejo;Pueblo;2924.3;383;-6.1275;-78.085
Amazonas;Luya;María;010511;María;Pueblo;2756.9;711;-6.42888889;-77.96083333
Amazonas;Luya;Ocalli;010512;Ocalli;Pueblo;1757.0;3971;-6.23527778;-78.26638889
Amazonas;Luya;Ocumal;010513;Collonce;Pueblo;1898.0;3508;-6.2825;-78.21083333
Amazonas;Luya;Pisuquia;010514;Yomblon;Pueblo;2048.5;4707;-6.45333333;-78.09194444
Amazonas;Luya;Providencia;010515;Providencia;Pueblo;1784.0;1300;-6.29722222;-78.24083333
Amazonas;Luya;San Cristóbal;010516;Olto;Pueblo;2635.7;474;-6.10166667;-77.95972222
Amazonas;Luya;San Francisco del Yeso;010517;San Francisco del Yeso;Pueblo;2404.0;675;-6.64694444;-77.81166667
Amazonas;Luya;San Jerónimo;010518;Paclas;Pueblo;2498.1;500;-6.05972222;-77.97444444
Amazonas;Luya;San Juan de Lopecancha;010519;San Juan de Lopecancha;Pueblo;2163.6;377;-6.49638889;-77.86194444
Amazonas;Luya;Santa Catalina;010520;Santa Catalina;Pueblo;2573.5;2238;-6.11361111;-78.06083333
Amazonas;Luya;Santo Tomás;010521;Santo Tomás;Villa;2836.5;2722;-6.5725;-77.86583333
Amazonas;Luya;Tingo;010522;Tingo;Pueblo;1800.2;1392;-6.37972222;-77.90583333
Amazonas;Luya;Trita;010523;Trita;Pueblo;2887.7;1464;-6.15194444;-77.98083333
Amazonas;Rodríguez de Mendoza;San Nicolás;010601;Mendoza;Ciudad;1616.2;6690;-6.39527778;-77.48222222
Amazonas;Rodríguez de Mendoza;Chirimoto;010602;Chirimoto;Pueblo;1663.2;3017;-6.52305556;-77.4425
Amazonas;Rodríguez de Mendoza;Cochamal;010603;Cochamal;Pueblo;1719.6;648;-6.4075;-77.58527778
Amazonas;Rodríguez de Mendoza;Huambo;010604;Huambo;Ciudad;1731.4;2287;-6.43111111;-77.53666667
Amazonas;Rodríguez de Mendoza;Limabamba;010605;Limabamba;Pueblo;1677.0;2194;-6.49805556;-77.49888889
Amazonas;Rodríguez de Mendoza;Longar;010606;Longar;Pueblo;1623.1;1540;-6.38583333;-77.54666667
Amazonas;Rodríguez de Mendoza;Mariscal Benavides;010607;Mariscal Benavides;Pueblo;1592.1;1456;-6.38611111;-77.50444444
Amazonas;Rodríguez de Mendoza;Milpuc;010608;Milpuc;Pueblo;1664.5;387;-6.5;-77.43638889
Amazonas;Rodríguez de Mendoza;Omia;010609;Omia;Pueblo;1367.9;10385;-6.46777778;-77.39555556
Amazonas;Rodríguez de Mendoza;Santa Rosa;010610;Santa Rosa de Huayabamba;Villa;1769.7;523;-6.45361111;-77.45527778
Amazonas;Rodríguez de Mendoza;Totora;010611;Totora;Pueblo;1673.7;283;-6.49305556;-77.47166667
Amazonas;Rodríguez de Mendoza;Vista Alegre;010612;Vista Alegre;Pueblo;1504.0;5180;-6.15083333;-77.30388889
Amazonas;Utcubamba;Bagua Grande;010701;Bagua Grande;Ciudad;444.09;60434;-5.75472222;-78.44277778
Amazonas;Utcubamba;Cajaruro;010702;Cajaruro;Pueblo;469.4;22864;-5.73638889;-78.42666667
Amazonas;Utcubamba;Cumba;010703;Cumba;Pueblo;477.0;8361;-5.93555556;-78.66361111
Amazonas;Utcubamba;El Milagro;010704;El Milagro;Pueblo;391.7;6586;-5.63777778;-78.55833333
Amazonas;Utcubamba;Jamalca;010705;Jamalca;Pueblo;1184.3;6855;-5.89416667;-78.23777778
Amazonas;Utcubamba;Lonya Grande;010706;Lonya Grande;Pueblo;1269.4;11763;-6.09638889;-78.4225
Amazonas;Utcubamba;Yamón;010707;Yamón;Pueblo;1051.8;3258;-6.05083333;-78.52888889
Áncash;Huaraz;Huaraz;020101;Huaraz;Ciudad;3073.1;71323;-9.52972222;-77.52916667
Áncash;Huaraz;Cochabamba;020102;Cochabamba;Pueblo;2134.9;1638;-9.495;-77.85944444
Áncash;Huaraz;Colcabamba;020103;Colcabamba;Pueblo;3153.9;234;-9.59472222;-77.80861111
Áncash;Huaraz;Huanchay;020104;Huanchay;Villa;2592.0;1566;-9.72361111;-77.81861111
Áncash;Huaraz;Independencia;020105;Centenario;Ciudad;3046.5;95535;-9.51444444;-77.5325
Áncash;Huaraz;Jangas;020106;Jangas;Pueblo;2823.7;5366;-9.40055556;-77.5775
Áncash;Huaraz;La Libertad;020107;Cajamarquilla;Villa;3342.7;1079;-9.63305556;-77.74138889
Áncash;Huaraz;Olleros;020108;Olleros;Villa;3442.5;2481;-9.66666667;-77.46555556
Áncash;Huaraz;Pampas Grande;020109;Pampas Grande;Pueblo;3698.2;948;-9.65527778;-77.82611111
Áncash;Huaraz;Pariacoto;020110;Pariacoto;Pueblo;1264.1;5418;-9.55944444;-77.89055556
Áncash;Huaraz;Pira;020111;Pira;Pueblo;3602.4;3414;-9.58111111;-77.70722222
Áncash;Huaraz;Tarica;020112;Tarica;Pueblo;2831.6;8277;-9.39361111;-77.575
Áncash;Aija;Aija;020201;Aija;Ciudad;3420.6;2158;-9.78027778;-77.61055556
Áncash;Aija;Coris;020202;Coris;Pueblo;2902.7;1369;-9.82055556;-77.71944444
Áncash;Aija;Huacllán;020203;Huacllán;Pueblo;3020.3;281;-9.79805556;-77.67527778
Áncash;Aija;La Merced;020204;La Merced;Pueblo;3310.7;1266;-9.73555556;-77.61611111
Áncash;Aija;Succha;020205;Succha;Villa;3167.0;660;-9.82305556;-77.64972222
Áncash;Antonio Raymondi;Llamellín;020301;Llamellín;Ciudad;3399.6;3159;-9.10083333;-77.01694444
Áncash;Antonio Raymondi;Aczo;020302;Aczo;Pueblo;2680.4;1696;-9.15194444;-76.98888889
Áncash;Antonio Raymondi;Chaccho;020303;Chaccho;Pueblo;3371.3;1197;-9.05972222;-77.05833333
Áncash;Antonio Raymondi;Chingas;020304;Chingas;Pueblo;2866.0;1666;-9.11861111;-76.99194444
Áncash;Antonio Raymondi;Mirgas;020305;Mirgas;Pueblo;3147.1;3754;-9.07861111;-77.0925
Áncash;Antonio Raymondi;San Juan de Rontoy;020306;San Juan de Rontoy;Pueblo;3502.8;1032;-9.17527778;-77.00277778
Áncash;Asunción;Chacas;020401;Chacas;Pueblo;3386.7;4447;-9.16222222;-77.36583333
Áncash;Asunción;Acochaca;020402;Acochaca;Pueblo;2864.4;2578;-9.11472222;-77.36833333
Áncash;Bolognesi;Chiquián;020501;Chiquián;Ciudad;3410.4;3777;-10.15194444;-77.15638889
Áncash;Bolognesi;Abelardo Pardo Lezameta;020502;Llaclla;Pueblo;2107.6;183;-10.29916667;-77.14638889
Áncash;Bolognesi;Antonio Raymondi;020503;Raquia;Pueblo;2138.9;865;-10.15722222;-77.47055556
Áncash;Bolognesi;Aquia;020504;Aquia;Villa;3355.9;1714;-10.07444444;-77.145
Áncash;Bolognesi;Cajacay;020505;Cajacay;Villa;2615.9;1914;-10.15527778;-77.43972222
Áncash;Bolognesi;Canis;020506;Canis;Pueblo;2465.3;209;-10.33888889;-77.16888889
Áncash;Bolognesi;Colquioc;020507;Chasquitambo;Pueblo;772.2;1953;-10.31222222;-77.61527778
Áncash;Bolognesi;Huallanca;020508;Huallanca;Ciudad;3563.1;5931;-9.89944444;-76.94166667
Áncash;Bolognesi;Huasta;020509;Huasta;Villa;3381.9;1052;-10.12333333;-77.14666667
Áncash;Bolognesi;Huayllacayán;020510;Huayllacayán;Villa;3287.4;1169;-10.245;-77.43472222
Áncash;Bolognesi;La Primavera;020511;Gorgorillo;Pueblo;2658.1;342;-10.33555556;-77.12527778
Áncash;Bolognesi;Mangas;020512;Mangas;Pueblo;3491.8;440;-10.36944444;-77.10333333
Áncash;Bolognesi;Pacllón;020513;Pacllón;Pueblo;3295.9;691;-10.23444444;-77.07166667
Áncash;Bolognesi;San Miguel de Corpanqui;020514;Corpanqui;Pueblo;3404.9;375;-10.285;-77.19888889
Áncash;Bolognesi;Ticllos;020515;Ticllos;Pueblo;3665.2;511;-10.25305556;-77.19083333
Áncash;Carhuaz;Carhuaz;020601;Carhuaz;Ciudad;2663.3;17155;-9.28138889;-77.64666667
Áncash;Carhuaz;Acopampa;020602;Acopampa;Pueblo;2692.0;2829;-9.29472222;-77.62527778
Áncash;Carhuaz;Amashca;020603;Amashca;Pueblo;2904.9;1434;-9.23916667;-77.64666667
Áncash;Carhuaz;Anta;020604;Anta;Pueblo;2800.4;2619;-9.35777778;-77.59888889
Áncash;Carhuaz;Ataquero;020605;Carhuac;Pueblo;2748.6;1640;-9.26222222;-77.69166667
Áncash;Carhuaz;Marcará;020606;Marcará;Pueblo;2767.1;11321;-9.32277778;-77.60361111
Áncash;Carhuaz;Pariahuanca;020607;Pariahuanca;Pueblo;2830.1;1440;-9.36527778;-77.58083333
Áncash;Carhuaz;San Miguel de Aco;020608;Aco;Pueblo;2955.5;2480;-9.36833333;-77.56444444
Áncash;Carhuaz;Shilla;020609;Shilla;Pueblo;3036.0;2843;-9.23166667;-77.625
Áncash;Carhuaz;Tinco;020610;Tinco;Pueblo;2606.1;4146;-9.27083333;-77.6775
Áncash;Carhuaz;Yungar;020611;Yungar;Pueblo;2836.1;3306;-9.3775;-77.59222222
Áncash;Carlos Fermín Fitzcarrald;San Luis;020701;San Luis;Villa;3145.4;10347;-9.09416667;-77.32888889
Áncash;Carlos Fermín Fitzcarrald;San Nicolás;020702;San Nicolás;Pueblo;2889.9;2868;-8.97583333;-77.18916667
Áncash;Carlos Fermín Fitzcarrald;Yauya;020703;Yauya;Pueblo;3257.1;3645;-8.99111111;-77.29138889
Áncash;Casma;Casma;020801;Casma;Ciudad;58.803;44792;-9.47583333;-78.30638889
Áncash;Casma;Buena Vista Alta;020802;Buena Vista Alta;Pueblo;224.7;5963;-9.4325;-78.20694444
Áncash;Casma;Comandante Noél;020803;Puerto Casma;Pueblo;14.0;2405;-9.4625;-78.38472222
Áncash;Casma;Yaután;020804;Yaután;Pueblo;830.7;9693;-9.51138889;-77.99638889
Áncash;Corongo;Corongo;020901;Corongo;Ciudad;3172.4;1798;-8.57083333;-77.89888889
Áncash;Corongo;Aco;020902;Aco;Pueblo;3117.6;307;-8.52305556;-77.87777778
Áncash;Corongo;Bambas;020903;Bambas;Pueblo;2943.4;426;-8.6025;-77.99694444
Áncash;Corongo;Cusca;020904;Cusca;Pueblo;3196.0;2911;-8.51333333;-77.86472222
Áncash;Corongo;La Pampa;020905;La Pampa;Villa;1802.5;972;-8.66111111;-77.90083333
Áncash;Corongo;Yánac;020906;Yánac;Pueblo;2877.0;587;-8.61861111;-77.86472222
Áncash;Corongo;Yupán;020907;Yupán;Pueblo;2781.0;665;-8.61444444;-77.96861111
Áncash;Huari;Huari;021001;Huari;Villa;3114.0;9756;-9.34722222;-77.17083333
Áncash;Huari;Anra;021002;Anra;Pueblo;3197.3;1283;-9.23472222;-76.92638889
Áncash;Huari;Cajay;021003;Cajay;Pueblo;3174.9;2576;-9.32583333;-77.1575
Áncash;Huari;Chavín de Huántar;021004;Chavín de Huántar;Villa;3114.8;8415;-9.58861111;-77.17833333
Áncash;Huari;Huacachi;021005;Huacachi;Pueblo;3498.0;1818;-9.31555556;-76.93861111
Áncash;Huari;Huacchis;021006;Huacchis;Pueblo;3491.4;1216;-9.20055556;-76.78694444
Áncash;Huari;Huachis;021007;Huachis;Villa;3275.3;3649;-9.41;-77.1
Áncash;Huari;Huántar;021008;Huántar;Pueblo;3363.4;2705;-9.45194444;-77.17666667
Áncash;Huari;Masín;021009;Masín;Pueblo;2547.4;1193;-9.36583333;-77.09638889
Áncash;Huari;Paucas;021010;Paucas;Pueblo;3433.2;1408;-9.1525;-76.89944444
Áncash;Huari;Ponto;021011;Ponto;Pueblo;3141.5;2499;-9.32611111;-77.00444444
Áncash;Huari;Rahuapampa;021012;Rahuapampa;Villa;2520.7;776;-9.35916667;-77.07861111
Áncash;Huari;Rapayan;021013;Rapayan;Pueblo;3232.8;1372;-9.2025;-76.75944444
Áncash;Huari;San Marcos;021014;San Marcos;Pueblo;2988.1;20749;-9.52416667;-77.15694444
Áncash;Huari;San Pedro de Chana;021015;Chana;Pueblo;3438.8;2745;-9.40305556;-77.01111111
Áncash;Huari;Uco;021016;Uco;Villa;3347.1;1176;-9.18833333;-76.92833333
Áncash;Huarmey;Huarmey;021101;Huarmey;Ciudad;30.0;28519;-10.06888889;-78.15166667
Áncash;Huarmey;Cochapeti;021102;Cochapeti;Pueblo;3528.8;761;-9.98722222;-77.64611111
Áncash;Huarmey;Culebras;021103;La Caleta Culebras;Pueblo;41.0;3445;-9.95027778;-78.22222222
Áncash;Huarmey;Huayán;021104;Huayán;Pueblo;2702.0;935;-9.87527778;-77.70833333
Áncash;Huarmey;Malvas;021105;Malvas;Pueblo;3132.2;720;-9.92972222;-77.65777778
Áncash;Huaylas;Caraz;021201;Caraz;Ciudad;2272.9;27501;-9.04861111;-77.80472222
Áncash;Huaylas;Huallanca;021202;Huallanca;Pueblo;1390.5;1157;-8.81888889;-77.86305556
Áncash;Huaylas;Huata;021203;Huata;Pueblo;2711.6;1360;-9.01638889;-77.86138889
Áncash;Huaylas;Huaylas;021204;Huaylas;Pueblo;2735.1;1663;-8.8725;-77.89277778
Áncash;Huaylas;Mato;021205;Sucre;Villa;2209.4;1853;-8.96138889;-77.8425
Áncash;Huaylas;Pamparomás;021206;Pamparomás;Pueblo;2772.0;8556;-9.07333333;-77.98166667
Áncash;Huaylas;Pueblo Libre;021207;Pueblo Libre;Villa;2484.9;7007;-9.11;-77.80194444
Áncash;Huaylas;Santa Cruz;021208;Huaripampa;Pueblo;2890.3;4539;-8.95194444;-77.815
Áncash;Huaylas;Santo Toribio;021209;Santo Toribio;Pueblo;2926.1;1046;-8.86444444;-77.91472222
Áncash;Huaylas;Yuracmarca;021210;Yuracmarca;Pueblo;1483.9;2292;-8.7375;-77.90388889
Áncash;Mariscal Luzuriaga;Piscobamba;021301;Piscobamba;Ciudad;3325.8;2946;-8.865;-77.35777778
Áncash;Mariscal Luzuriaga;Casca;021302;Casca;Pueblo;3176.4;3713;-8.85555556;-77.39861111
Áncash;Mariscal Luzuriaga;Eleazar Guzmán Barrón;021303;Pampachacra;Pueblo;2844.9;1334;-8.90222222;-77.24388889
Áncash;Mariscal Luzuriaga;Fidel Olivas Escudero;021304;Sanachgan;Pueblo;2849.3;1704;-8.80611111;-77.27972222
Áncash;Mariscal Luzuriaga;Llama;021305;Llama;Pueblo;2839.0;902;-8.915;-77.30138889
Áncash;Mariscal Luzuriaga;Llumpa;021306;Llumpa;Pueblo;2899.8;6439;-8.96083333;-77.3675
Áncash;Mariscal Luzuriaga;Lucma;021307;Lucma;Pueblo;3095.7;2642;-8.91944444;-77.41083333
Áncash;Mariscal Luzuriaga;Musga;021308;Musga;Pueblo;3000.8;919;-8.90611111;-77.33916667
Áncash;Ocros;Ocros;021401;Ocros;Ciudad;3237.6;1149;-10.40333333;-77.39666667
Áncash;Ocros;Acas;021402;Acas;Pueblo;3711.6;498;-10.4575;-77.32777778
Áncash;Ocros;Cajamarquilla;021403;Cajamarquilla;Pueblo;3544.6;241;-10.35416667;-77.19916667
Áncash;Ocros;Carhuapampa;021404;Aco;Pueblo;2249.7;335;-10.4975;-77.24277778
Áncash;Ocros;Cochas;021405;Huanchay;Pueblo;1289.6;1594;-10.53666667;-77.42277778
Áncash;Ocros;Congas;021406;Congas;Pueblo;3112.0;1206;-10.3375;-77.44277778
Áncash;Ocros;Llipa;021407;Llipa;Pueblo;2766.5;209;-10.3925;-77.19083333
Áncash;Ocros;San Cristóbal de Raján;021408;Rajan;Pueblo;3633.5;305;-10.38694444;-77.21944444
Áncash;Ocros;San Pedro;021409;Copa;Villa;2243.1;369;-10.37194444;-77.48722222
Áncash;Ocros;Santiago de Chilcas;021410;Santiago de Chilcas;Pueblo;3692.3;467;-10.43861111;-77.36583333
Áncash;Pallasca;Cabana;021501;Cabana;Ciudad;3156.0;2401;-8.39305556;-78.00888889
Áncash;Pallasca;Bolognesi;021502;Bolognesi;Pueblo;2931.0;867;-8.35055556;-78.05055556
Áncash;Pallasca;Conchucos;021503;Conchucos;Villa;3206.3;7437;-8.26861111;-77.85277778
Áncash;Pallasca;Huacaschuque;021504;Huacaschuque;Pueblo;3140.3;465;-8.30638889;-78.00472222
Áncash;Pallasca;Huandoval;021505;Huandoval;Pueblo;3062.5;1015;-8.33111111;-77.97527778
Áncash;Pallasca;Lacabamba;021506;Lacabamba;Pueblo;3426.8;451;-8.26027778;-77.89833333
Áncash;Pallasca;Llapo;021507;Llapo;Pueblo;3415.5;577;-8.51444444;-78.04222222
Áncash;Pallasca;Pallasca;021508;Pallasca;Ciudad;3086.0;2374;-8.25305556;-77.99944444
Áncash;Pallasca;Pampas;021509;Pampas;Villa;3215.8;2721;-8.19527778;-77.89583333
Áncash;Pallasca;Santa Rosa;021510;Santa Rosa;Pueblo;2412.7;1098;-8.52777778;-78.0675
Áncash;Pallasca;Tauca;021511;Tauca;Ciudad;3367.7;2535;-8.47027778;-78.03777778
Áncash;Pomabamba;Pomabamba;021601;Pomabamba;Ciudad;2964.4;14554;-8.82111111;-77.46027778
Áncash;Pomabamba;Huayllán;021602;Huayllán;Pueblo;2993.0;2732;-8.85805556;-77.43555556
Áncash;Pomabamba;Parobamba;021603;Parobamba;Pueblo;3182.2;5960;-8.69583333;-77.42972222
Áncash;Pomabamba;Quinuabamba;021604;Quinuabamba;Pueblo;3129.2;2177;-8.69722222;-77.39833333
Áncash;Recuay;Recuay;021701;Recuay;Ciudad;3428.2;4093;-9.72166667;-77.45638889
Áncash;Recuay;Cátac;021702;Cátac;Villa;3578.9;3832;-9.80166667;-77.43055556
Áncash;Recuay;Cotaparaco;021703;Cotaparaco;Pueblo;3031.9;312;-9.99333333;-77.58805556
Áncash;Recuay;Huayllapampa;021704;Huayllapampa;Pueblo;2907.9;412;-10.05555556;-77.53666667
Áncash;Recuay;Llacllin;021705;Llacllin;Pueblo;3020.3;661;-10.06916667;-77.62166667
Áncash;Recuay;Marca;021706;Marca;Ciudad;2614.5;2271;-10.08916667;-77.47444444
Áncash;Recuay;Pampas Chico;021707;Pampas Chico;Pueblo;3552.4;624;-10.11472222;-77.39805556
Áncash;Recuay;Pararín;021708;Pararín;Pueblo;3401.5;1820;-10.05;-77.65444444
Áncash;Recuay;Tapacocha;021709;Tapacocha;Pueblo;3596.3;376;-10.01027778;-77.56916667
Áncash;Recuay;Ticapampa;021710;Ticapampa;Villa;3485.3;2781;-9.76055556;-77.44277778
Áncash;Santa;Chimbote;021801;Chimbote;Ciudad;52.09;214571;-9.04166667;-78.60777778
Áncash;Santa;Cáceres del Perú;021802;Jimbe;Pueblo;1209.9;4573;-9.01305556;-78.13805556
Áncash;Santa;Coishco;021803;Coishco;Ciudad;31.4;17777;-9.02305556;-78.61611111
Áncash;Santa;Macate;021804;Macate;Villa;2731.2;2964;-8.76027778;-78.06138889
Áncash;Santa;Moro;021805;Moro;Pueblo;504.1;8860;-9.13888889;-78.18333333
Áncash;Santa;Nepeña;021806;Nepeña;Villa;159.2;14871;-9.17277778;-78.36083333
Áncash;Santa;Samanco;021807;Samanco;Pueblo;16.8;5498;-9.26222222;-78.49583333
Áncash;Santa;Santa;021808;Santa;Villa;35.23;24031;-8.98777778;-78.61305556
Áncash;Santa;Nuevo Chimbote;021809;Buenos Aires;Ciudad;39.904;201129;-9.12861111;-78.53083333
Áncash;Sihuas;Sihuas;021901;Sihuas;Ciudad;2766.8;5748;-8.55444444;-77.63083333
Áncash;Sihuas;Acobamba;021902;Acobamba;Pueblo;3147.1;1445;-8.32611111;-77.58194444
Áncash;Sihuas;Alfonso Ugarte;021903;Ullulluco;Pueblo;3197.0;395;-8.45611111;-77.42666667
Áncash;Sihuas;Cashapampa;021904;Cashapampa;Pueblo;3429.9;2748;-8.56111111;-77.65305556
Áncash;Sihuas;Chingalpo;021905;Chingalpo;Pueblo;3157.0;793;-8.33861111;-77.5975
Áncash;Sihuas;Huayllabamba;021906;Huayllabamba;Pueblo;3328.9;3326;-8.53472222;-77.56694444
Áncash;Sihuas;Quiches;021907;Quiches;Pueblo;3035.2;2147;-8.395;-77.49111111
Áncash;Sihuas;Ragash;021908;Ragash;Pueblo;3436.9;2155;-8.53166667;-77.66583333
Áncash;Sihuas;San Juan;021909;Chullin;Pueblo;2739.0;6984;-8.64638889;-77.58194444
Áncash;Sihuas;Sicsibamba;021910;Umbe;Ciudad;3147.8;1295;-8.62333333;-77.53555556
Áncash;Yungay;Yungay;022001;Yungay;Ciudad;2516.5;23108;-9.14;-77.74472222
Áncash;Yungay;Cascapara;022002;Cascapara;Pueblo;2742.2;1553;-9.22638889;-77.71722222
Áncash;Yungay;Mancos;022003;Mancos;Pueblo;2542.0;6699;-9.19;-77.71222222
Áncash;Yungay;Matacoto;022004;Matacoto;Pueblo;2485.6;1559;-9.17694444;-77.74722222
Áncash;Yungay;Quillo;022005;Quillo;Pueblo;1267.3;13439;-9.32861111;-78.04166667
Áncash;Yungay;Ranrahirca;022006;Ranrahirca;Pueblo;2496.2;2993;-9.17305556;-77.7225
Áncash;Yungay;Shupluy;022007;Shupluy;Pueblo;2516.5;1750;-9.21694444;-77.69388889
Áncash;Yungay;Yanama;022008;Yanama;Pueblo;3389.4;4760;-9.02055556;-77.47083333
Apurímac;Abancay;Abancay;030101;Abancay;Ciudad;2499.6;80789;-13.62888889;-72.88611111
Apurímac;Abancay;Chacoche;030102;Chacoche;Pueblo;3481.8;1463;-13.94111111;-72.99111111
Apurímac;Abancay;Circa;030103;Circa;Pueblo;3205.7;1714;-13.87833333;-72.87583333
Apurímac;Abancay;Curahuasi;030104;Curahuasi;Pueblo;2693.5;17018;-13.54138889;-72.69611111
Apurímac;Abancay;Huanipaca;030105;Huanipaca;Pueblo;3155.3;2205;-13.49222222;-72.93333333
Apurímac;Abancay;Lambrama;030106;Lambrama;Pueblo;3126.2;2161;-13.87083333;-72.76972222
Apurímac;Abancay;Pichirhua;030107;Pichirhua;Pueblo;2766.3;2158;-13.86083333;-73.07333333
